ordering,keywords,collection_id,source_table_id,variable_id,indicator_id,preset,year,indicator_path,Tema,indicator_label,Subtema,variant_label,variant_path,_measure_unit_prev,measure_unit,is_default_variable,description,metodology
257,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_tot_dom_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
258,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_ren_12sm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,1 a 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
259,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_ren_1sm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,1/2 a 1 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
260,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_ren_meiosm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Até 1/2 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
261,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_ren_2sm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Mais de 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
262,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_sex_fem_res_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com mulheres responsáveis,% em relação ao total de domicílios com mulheres responsáveis,,Domicílios particulares permanentes com responsável do sexo feminino – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
263,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_dom_sex_mas_res_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com homens responsáveis,% em relação ao total de domicílios com homens responsáveis,,Domicílios particulares permanentes com responsável do sexo masculino – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
264,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_tot_dom_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Total de moradores,Total,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
265,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_ren_12sm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
266,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_ren_1sm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,1/2 a 1 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
267,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_ren_meiosm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Até 1/2 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
268,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_ren_2sm_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Mais de 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
269,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_sex_fem_res_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,% em relação ao total de moradores em domicílios com mulheres responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
270,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_sex_mas_res_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,% em relação ao total de moradores em domicílios com homens responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
271,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_ama_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Pessoas amarelas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
272,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_bra_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Pessoas brancas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça branca – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
273,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_ind_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Pessoas indígenas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
274,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_neg_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Serviços urbanos,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Serviços urbanos,Pessoas negras,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Existe lixo acumulado nos logradouros,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_lix_dom_tot_dom_pct.md
275,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_tot_dom_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
276,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_1sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,1/2 a 1 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
277,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_12sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,1 a 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1 a 2 SM – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
278,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_meiosm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,Até 1/2 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
279,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_2sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,Mais de 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
280,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_sex_fem_res_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com mulheres responsáveis,% em relação ao total de domicílios com mulheres responsáveis,,Domicílios particulares permanentes com responsável do sexo feminino – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
281,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_sex_mas_res_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem arborização,Infraestrutura,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com homens responsáveis,% em relação ao total de domicílios com homens responsáveis,,Domicílios particulares permanentes com responsável do sexo masculino – Não existe arborização,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_arb_dom_tot_dom_pct.md
